421,489,0,0,0,0,0,0,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,421,421,421,421
421,494,0,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,71,71,71,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,106,106,421,106,0,421,421,421,421,421
421,489,489,489,489,489,489,489,489,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,71,71,71,0,0,0,15,0,0,0,0,0,400,400,400,400,400,400,400,400,400,106,0,421,421,421,421,421
421,421,421,106,106,106,106,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,71,71,71,0,0,0,15,0,0,0,0,0,130,0,40,400,446,446,107,0,492,106,0,421,421,421,421,421
421,421,453,453,453,453,453,453,493,453,453,453,453,453,453,453,453,102,15,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,400,0,0,492,0,0,0,59,400,106,0,421,421,421,421,421
421,421,453,446,446,446,446,102,102,0,453,447,447,447,447,447,453,102,15,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,421,421,421,400,0,0,130,0,0,0,59,400,0,0,421,421,421,421,421
421,421,493,0,0,0,0,0,0,0,453,0,0,0,0,0,493,102,15,0,0,0,15,421,0,0,0,171,0,0,0,421,15,0,0,400,400,400,400,0,0,400,13,55,13,0,400,0,0,421,421,421,421,421
421,421,453,0,449,449,449,449,449,449,453,0,0,0,0,0,443,0,15,0,0,0,15,15,15,15,15,15,15,15,15,15,15,0,0,400,446,446,446,0,0,400,400,400,400,400,400,0,106,421,421,421,421,421
421,421,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,400,0,0,0,0,0,400,446,446,107,0,400,0,106,421,421,421,421,421
421,421,453,13,55,13,0,13,55,13,0,13,55,13,0,0,443,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,455,456,449,449,449,0,0,492,0,0,0,59,400,0,171,421,421,421,421,421
421,421,453,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,421,0,421,0,0,0,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,130,0,0,0,59,400,0,421,421,421,421,421,421
421,421,453,13,55,13,0,13,55,13,0,13,55,13,0,44,453,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,400,13,55,13,0,107,400,13,55,13,0,492,106,421,421,421,421,421,421
421,421,453,453,493,453,453,453,493,453,453,453,493,453,453,453,453,0,0,0,421,0,421,0,0,0,15,15,15,0,0,0,0,0,0,400,400,492,400,400,400,400,492,400,400,400,400,106,421,421,421,421,421,421
421,421,421,421,421,421,421,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,106,106,106,106,106,106,106,106,421,421,421,421,421,421
421,421,421,421,421,421,421,421,421,0,106,421,421,421,106,106,106,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,421,421,106,106,106,421,106,421,421,421,421,421,421,421,421,421
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,0,15,15,15,0,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,0,15,15,15,0,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,0,15,15,15,0,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421
