2,274,0,0,0,0,0,0,0,274,2,2,2,2,2,2,2,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,2,2,2,2,2,2,2,2,2,2,2
2,274,107,0,0,0,0,0,0,274,2,2,2,2,2,2,2,222,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,222,2,2,2,2,2,2,2,2,2,2,2,2
2,274,401,401,401,401,401,130,401,274,2,2,2,2,2,2,2,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,2,2,2,2,2,2,2,2,2,2,2,2
2,274,107,0,446,446,0,0,0,274,2,2,2,2,2,2,2,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,2,2,2,2,2,2,2,2,2,2,2,2
2,275,59,0,0,0,0,0,0,275,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,274,59,0,0,0,13,55,13,274,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,274,274,274,274,274,274,274,274,274,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,453,453,453,453,453,453,453,453,453,453,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,453,453,453,453,453,453,453,453,453,453,453,2,2,2,2,2,2,2,401,401,401,401,401,401,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,453,453,453,453,453,453,453,453,453,453,453,2,2,2,2,2,2,2,401,401,401,401,401,401,2,2,489,489,489,489,489,489,489,489,489,2,2
2,490,490,490,490,490,490,490,490,2,2,2,2,453,453,453,453,453,453,453,453,453,453,453,2,2,2,2,2,2,2,401,401,401,401,401,401,2,2,489,489,489,489,489,489,489,489,489,2,2
2,490,490,490,490,490,490,490,490,2,2,2,2,453,453,453,453,453,453,453,453,453,453,453,2,2,2,2,2,2,2,401,401,401,401,401,401,2,2,489,489,489,489,489,489,489,489,489,2,2
2,490,490,490,490,490,490,490,490,2,2,2,2,453,453,453,453,453,453,453,453,453,453,453,2,2,2,2,2,2,2,401,401,401,401,401,401,2,2,489,489,489,489,489,489,489,489,489,2,2
2,490,490,490,490,490,490,490,490,2,2,2,2,453,453,453,453,453,453,453,453,453,453,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,489,489,489,489,489,489,489,489,489,2,2
2,490,490,490,490,490,490,490,490,2,2,2,2,453,453,453,453,453,453,453,453,453,453,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,489,489,489,489,489,489,489,489,489,2,2
2,490,490,490,490,490,490,490,490,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,489,489,489,489,489,489,489,489,489,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,489,489,489,489,489,489,489,489,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,489,489,489,489,489,489,489,489,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,489,489,489,489,489,489,489,489,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,489,489,489,489,489,489,489,489,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,489,489,489,489,489,489,489,489,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,489,489,489,489,489,489,489,489,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400,400,400,400,400,400,400,400,400,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400,0,30,400,446,446,107,0,400,2,2,2
2,2,453,493,453,453,453,453,453,493,453,493,453,493,453,453,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400,0,0,400,0,0,0,59,492,2,2,2
2,2,453,446,453,107,107,107,0,0,0,13,0,13,0,102,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,492,0,0,130,0,0,0,59,400,2,2,2
2,2,453,0,453,11,11,11,0,0,0,55,0,55,0,102,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400,0,0,400,13,55,13,0,400,2,2,2
2,2,453,0,453,11,11,11,0,0,0,13,0,13,0,102,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400,0,0,400,400,400,400,400,400,2,2,2
2,2,453,0,453,11,11,11,0,0,0,0,0,0,0,0,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400,0,0,400,446,446,107,0,400,2,2,2
2,2,453,0,453,11,11,11,0,0,0,13,0,13,0,0,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400,0,0,400,0,0,0,59,492,2,2,2
2,2,453,0,130,11,11,11,0,0,0,55,0,55,0,0,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,492,0,0,130,0,0,0,59,400,2,2,2
2,2,453,102,453,107,107,107,0,0,0,13,0,13,0,34,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400,0,107,400,13,55,13,0,400,2,2,2
2,2,453,493,453,453,453,453,453,493,453,493,453,493,453,453,453,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400,400,400,400,400,400,400,400,400,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
